6164,2016-03-27 17:55:14,10.8059383333333,106.635076666667
4265,2016-04-05 18:01:22,10.7528333333333,106.675
3586,2016-04-04 09:23:12,10.7851666666667,106.695
5966,2016-03-31 10:57:13,10.7301666666667,106.723666666667
4134,2016-04-02 22:58:28,10.7205,106.7
5289,2016-03-31 21:37:13,10.7706666666667,106.695166666667
2925,2016-04-17 11:48:37,10.859188,106.745538
5792,2016-04-20 08:26:34,10.7711666666667,106.6895
2593,2016-03-28 16:40:12,10.7283333333333,106.719
2519,2016-03-28 12:45:16,10.7733333333333,106.702166666667
4750,2016-04-13 11:04:36,10.7845,106.696
3347,2016-04-04 12:50:46,10.7903333333333,106.697333333333
1732,2016-04-02 14:05:06,10.7909048373386,106.785473227501
5180,2016-04-19 12:40:44,10.78667,106.653361666667
4179,2016-03-21 13:45:08,10.7403333333333,106.700333333333
2581,2016-04-20 11:34:49,10.7715,106.704833333333
1850,2016-03-24 19:50:09,10.7555,106.662666666667
5967,2016-04-14 13:23:42,10.7591666666667,106.599166666667
4357,2016-04-08 08:50:51,10.778,106.7045
1450,2016-04-02 13:19:39,10.7626666666667,106.6565
5836,2016-03-26 11:20:30,10.7271206128011,106.688361167908
3600,2016-04-14 15:07:06,10.783292742337,106.654431152115
4557,2016-04-14 14:49:13,10.7763333333333,106.6995
2953,2016-03-24 21:09:58,10.7556666666667,106.662833333333
1222,2016-03-24 18:31:10,10.7731666666667,106.697666666667
3254,2016-04-12 16:00:14,10.77066,106.713488333333
6000,2016-04-08 09:00:33,10.784,106.6965
5484,2016-04-20 19:05:39,10.750744,106.648476
3281,2016-04-05 13:21:19,10.8153333333333,106.6635
3237,2016-03-28 17:24:50,10.7681666666667,106.685
3868,2016-04-22 21:14:16,10.8408994769807,106.637137711639
1974,2016-04-18 22:00:34,10.8081666666667,106.706333333333
3836,2016-03-22 22:25:39,10.8135,106.662833333333
1524,2016-04-13 20:39:51,10.8006666666667,106.6585
3713,2016-03-24 18:30:56,10.736,106.668166666667
1585,2016-03-24 08:02:35,10.781309,106.621861
1845,2016-03-24 13:15:56,10.7706666666667,106.702833333333
3261,2016-03-21 21:25:04,10.7711666666667,106.702
3142,2016-04-07 19:28:06,10.765917,106.70473
6097,2016-04-17 17:25:44,10.7346666666667,106.727833333333
1346,2016-04-17 10:37:11,10.8078333333333,106.674166666667
3143,2016-03-21 07:05:34,10.8348333333333,106.704
